0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.250000	0.125000
0.235294	0.174204
0.125000	0.114511
0.125000	0.113620
0.250000	0.125000
0.235294	0.174204
0.187500	0.197364
0.235294	0.174204
0.187500	0.138750
0.187500	0.196250
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.250000	0.144170
0.235294	0.178829
0.125000	0.144170
0.125000	0.189855
0.250000	0.144170
0.235294	0.178829
0.250000	0.144170
0.235294	0.178829
0.187500	0.172355
0.187500	0.187500
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.250000	0.125000
0.235294	0.174204
0.125000	0.114511
0.125000	0.113620
0.250000	0.125000
0.235294	0.174204
0.187500	0.197364
0.235294	0.174204
0.187500	0.138750
0.187500	0.196250
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.250000	0.125000
0.235294	0.174204
0.125000	0.114511
0.125000	0.113620
0.250000	0.125000
0.235294	0.174204
0.187500	0.197364
0.235294	0.174204
0.187500	0.138750
0.187500	0.196250
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.312500	0.270108
0.294118	0.272770
0.187500	0.279720
0.187500	0.266661
0.312500	0.270108
0.294118	0.272770
0.250000	0.259361
0.294118	0.272770
0.250000	0.238386
0.250000	0.222222
0.333333	0.325490
0.333333	0.325758
0.425000	0.367516
0.425000	0.371137
0.400000	0.371137
0.400000	0.330502
0.400000	0.371137
0.400000	0.334292
0.375000	0.330502
0.375000	0.324461
0.416667	0.297786
0.416667	0.254102
0.388889	0.270104
0.388889	0.367502
0.388889	0.254102
0.388889	0.367502
0.361111	0.367502
0.361111	0.356815
0.388889	0.277691
0.388889	0.301083
0.361111	0.301083
0.361111	0.361322
0.388889	0.297786
0.388889	0.254102
0.361111	0.277691
0.388889	0.270104
0.361111	0.254102
0.388889	0.367502
0.388889	0.270104
0.388889	0.367502
0.333333	0.301083
0.361111	0.369817
0.333333	0.367502
0.361111	0.356040
0.388889	0.254102
0.388889	0.367502
0.361111	0.367502
0.361111	0.356815
0.361111	0.254102
0.361111	0.367502
0.333333	0.301083
0.361111	0.367502
0.333333	0.367502
0.361111	0.356815
0.361111	0.367502
0.361111	0.356815
0.305556	0.361322
0.333333	0.356040
0.305556	0.356815
0.333333	0.345041
0.166667	0.181111
0.166667	0.000000
0.333333	0.325490
0.333333	0.325758
0.458333	0.308733
0.440000	0.373333
0.416667	0.331755
0.416667	0.363265
0.416667	0.331755
0.416667	0.363265
0.375000	0.289478
0.375000	0.355312
0.458333	0.338773
0.423077	0.361030
0.416667	0.289478
0.400000	0.357077
0.458333	0.338773
0.416667	0.289478
0.423077	0.361030
0.400000	0.357077
0.416667	0.289478
0.375000	0.323031
0.400000	0.357077
0.375000	0.343139
0.458333	0.308733
0.440000	0.373333
0.416667	0.331755
0.416667	0.363265
0.416667	0.331755
0.416667	0.363265
0.375000	0.289478
0.375000	0.355312
0.458333	0.338773
0.423077	0.361030
0.416667	0.289478
0.400000	0.357077
0.458333	0.338773
0.416667	0.289478
0.423077	0.361030
0.400000	0.357077
0.416667	0.289478
0.375000	0.323031
0.400000	0.357077
0.375000	0.343139
0.307692	0.189744
0.300000	0.190824
0.289474	0.179085
0.282051	0.188167
0.236842	0.186484
0.236842	0.201069
0.210526	0.208046
0.210526	0.202070
0.307692	0.189744
0.300000	0.190824
0.317073	0.201740
0.309524	0.195586
0.317073	0.201740
0.309524	0.195586
0.317073	0.201740
0.300000	0.190824
0.309524	0.195586
0.292683	0.194086
0.289474	0.179085
0.282051	0.188167
0.300000	0.190824
0.292683	0.194086
0.300000	0.190824
0.292683	0.194086
0.300000	0.190824
0.282051	0.188167
0.292683	0.194086
0.275000	0.186353
0.236842	0.186484
0.236842	0.201069
0.263158	0.190637
0.256410	0.208549
0.263158	0.190637
0.256410	0.208549
0.263158	0.190637
0.236842	0.201069
0.256410	0.208549
0.236842	0.198519
0.210526	0.208046
0.210526	0.202070
0.236842	0.201069
0.236842	0.198519
0.236842	0.201069
0.236842	0.198519
0.236842	0.201069
0.210526	0.202070
0.236842	0.198519
0.210526	0.205609
0.263158	0.178109
0.307692	0.189744
0.289474	0.179085
0.263158	0.163643
0.300000	0.190824
0.282051	0.188167
0.236842	0.165761
0.289474	0.179085
0.263158	0.180344
0.236842	0.175923
0.282051	0.188167
0.263158	0.156594
0.184211	0.180248
0.236842	0.186484
0.210526	0.208046
0.184211	0.187743
0.236842	0.201069
0.210526	0.202070
0.157895	0.187743
0.210526	0.208046
0.184211	0.194332
0.157895	0.160941
0.210526	0.202070
0.184211	0.193710
0.263158	0.178109
0.307692	0.189744
0.289474	0.179085
0.263158	0.163643
0.300000	0.190824
0.282051	0.188167
0.282051	0.187522
0.317073	0.201740
0.300000	0.190824
0.275000	0.183820
0.309524	0.195586
0.292683	0.194086
0.282051	0.187522
0.317073	0.201740
0.300000	0.190824
0.275000	0.183820
0.309524	0.195586
0.292683	0.194086
0.256410	0.189744
0.317073	0.201740
0.300000	0.190824
0.263158	0.163643
0.300000	0.190824
0.282051	0.188167
0.250000	0.190824
0.309524	0.195586
0.292683	0.194086
0.256410	0.178812
0.292683	0.194086
0.275000	0.186353
0.236842	0.165761
0.289474	0.179085
0.263158	0.180344
0.236842	0.175923
0.282051	0.188167
0.263158	0.156594
0.263158	0.163643
0.300000	0.190824
0.282051	0.188167
0.256410	0.178812
0.292683	0.194086
0.275000	0.186353
0.263158	0.163643
0.300000	0.190824
0.282051	0.188167
0.256410	0.178812
0.292683	0.194086
0.275000	0.186353
0.236842	0.179085
0.300000	0.190824
0.282051	0.188167
0.236842	0.175923
0.282051	0.188167
0.263158	0.156594
0.230769	0.188167
0.292683	0.194086
0.275000	0.186353
0.236842	0.142585
0.275000	0.186353
0.256410	0.141912
0.184211	0.180248
0.236842	0.186484
0.210526	0.208046
0.184211	0.187743
0.236842	0.201069
0.210526	0.202070
0.210526	0.177922
0.263158	0.190637
0.236842	0.201069
0.210526	0.188905
0.256410	0.208549
0.236842	0.198519
0.210526	0.177922
0.263158	0.190637
0.236842	0.201069
0.210526	0.188905
0.256410	0.208549
0.236842	0.198519
0.184211	0.186484
0.263158	0.190637
0.236842	0.201069
0.184211	0.187743
0.236842	0.201069
0.210526	0.202070
0.184211	0.201069
0.256410	0.208549
0.236842	0.198519
0.184211	0.168679
0.236842	0.198519
0.210526	0.205609
0.157895	0.187743
0.210526	0.208046
0.184211	0.194332
0.157895	0.160941
0.210526	0.202070
0.184211	0.193710
0.184211	0.187743
0.236842	0.201069
0.210526	0.202070
0.184211	0.168679
0.236842	0.198519
0.210526	0.205609
0.184211	0.187743
0.236842	0.201069
0.210526	0.202070
0.184211	0.168679
0.236842	0.198519
0.210526	0.205609
0.157895	0.208046
0.236842	0.201069
0.210526	0.202070
0.157895	0.160941
0.210526	0.202070
0.184211	0.193710
0.157895	0.202070
0.236842	0.198519
0.210526	0.205609
0.157895	0.182715
0.210526	0.205609
0.184211	0.211964
0.333333	0.183847
0.325000	0.195144
0.315789	0.178812
0.307692	0.156594
0.263158	0.208046
0.263158	0.198519
0.236842	0.202070
0.236842	0.205609
0.333333	0.183847
0.325000	0.195144
0.341463	0.195586
0.333333	0.194086
0.341463	0.195586
0.333333	0.194086
0.341463	0.195586
0.325000	0.195144
0.333333	0.194086
0.317073	0.186353
0.315789	0.178812
0.307692	0.156594
0.325000	0.195144
0.317073	0.186353
0.325000	0.195144
0.317073	0.186353
0.325000	0.195144
0.307692	0.156594
0.317073	0.186353
0.300000	0.148889
0.263158	0.208046
0.263158	0.198519
0.289474	0.211700
0.282051	0.198519
0.289474	0.211700
0.282051	0.198519
0.289474	0.211700
0.263158	0.198519
0.282051	0.198519
0.263158	0.205609
0.236842	0.202070
0.236842	0.205609
0.263158	0.198519
0.263158	0.205609
0.263158	0.198519
0.263158	0.205609
0.263158	0.198519
0.236842	0.205609
0.263158	0.205609
0.236842	0.211964
0.289474	0.164805
0.333333	0.183847
0.315789	0.178812
0.289474	0.178812
0.325000	0.195144
0.307692	0.156594
0.263158	0.172434
0.315789	0.178812
0.289474	0.156594
0.263158	0.142585
0.307692	0.156594
0.289474	0.141912
0.210526	0.187743
0.263158	0.208046
0.236842	0.202070
0.210526	0.168679
0.263158	0.198519
0.236842	0.205609
0.184211	0.160941
0.236842	0.202070
0.210526	0.185972
0.184211	0.174977
0.236842	0.205609
0.210526	0.211964
0.289474	0.164805
0.333333	0.183847
0.315789	0.178812
0.289474	0.178812
0.325000	0.195144
0.307692	0.156594
0.307692	0.175071
0.341463	0.195586
0.325000	0.195144
0.300000	0.185789
0.333333	0.194086
0.317073	0.186353
0.307692	0.175071
0.341463	0.195586
0.325000	0.195144
0.300000	0.185789
0.333333	0.194086
0.317073	0.186353
0.282051	0.183847
0.341463	0.195586
0.325000	0.195144
0.289474	0.178812
0.325000	0.195144
0.307692	0.156594
0.275000	0.195144
0.333333	0.194086
0.317073	0.186353
0.282051	0.151940
0.317073	0.186353
0.300000	0.148889
0.263158	0.172434
0.315789	0.178812
0.289474	0.156594
0.263158	0.142585
0.307692	0.156594
0.289474	0.141912
0.289474	0.178812
0.325000	0.195144
0.307692	0.156594
0.282051	0.151940
0.317073	0.186353
0.300000	0.148889
0.289474	0.178812
0.325000	0.195144
0.307692	0.156594
0.282051	0.151940
0.317073	0.186353
0.300000	0.148889
0.263158	0.178812
0.325000	0.195144
0.307692	0.156594
0.263158	0.142585
0.307692	0.156594
0.289474	0.141912
0.256410	0.156594
0.317073	0.186353
0.300000	0.148889
0.263158	0.112193
0.300000	0.148889
0.282051	0.127515
0.210526	0.187743
0.263158	0.208046
0.236842	0.202070
0.210526	0.168679
0.263158	0.198519
0.236842	0.205609
0.236842	0.185417
0.289474	0.211700
0.263158	0.198519
0.236842	0.166750
0.282051	0.198519
0.263158	0.205609
0.236842	0.185417
0.289474	0.211700
0.263158	0.198519
0.236842	0.166750
0.282051	0.198519
0.263158	0.205609
0.210526	0.208046
0.289474	0.211700
0.263158	0.198519
0.210526	0.168679
0.263158	0.198519
0.236842	0.205609
0.210526	0.198519
0.282051	0.198519
0.263158	0.205609
0.210526	0.179822
0.263158	0.205609
0.236842	0.211964
0.184211	0.160941
0.236842	0.202070
0.210526	0.185972
0.184211	0.174977
0.236842	0.205609
0.210526	0.211964
0.210526	0.168679
0.263158	0.198519
0.236842	0.205609
0.210526	0.179822
0.263158	0.205609
0.236842	0.211964
0.210526	0.168679
0.263158	0.198519
0.236842	0.205609
0.210526	0.179822
0.263158	0.205609
0.236842	0.211964
0.184211	0.202070
0.263158	0.198519
0.236842	0.205609
0.184211	0.174977
0.236842	0.205609
0.210526	0.211964
0.184211	0.205609
0.263158	0.205609
0.236842	0.211964
0.184211	0.178850
0.236842	0.211964
0.210526	0.196766
0.263158	0.167034
0.263158	0.159599
0.263158	0.159599
0.256410	0.144852
0.236842	0.152801
0.236842	0.143265
0.236842	0.143265
0.236842	0.101339
0.184211	0.189914
0.184211	0.164773
0.184211	0.164773
0.184211	0.146543
0.157895	0.177399
0.157895	0.159169
0.157895	0.159169
0.157895	0.137103
0.263158	0.167034
0.263158	0.159599
0.263158	0.159599
0.256410	0.144852
0.282051	0.171796
0.275000	0.169968
0.275000	0.169968
0.268293	0.153681
0.282051	0.171796
0.275000	0.169968
0.275000	0.169968
0.268293	0.153681
0.256410	0.180411
0.275000	0.169968
0.263158	0.159599
0.256410	0.144852
0.250000	0.189958
0.268293	0.153681
0.256410	0.144852
0.250000	0.118067
0.236842	0.152801
0.236842	0.143265
0.236842	0.143265
0.236842	0.101339
0.263158	0.159599
0.256410	0.144852
0.256410	0.144852
0.250000	0.118067
0.263158	0.159599
0.256410	0.144852
0.256410	0.144852
0.250000	0.118067
0.236842	0.171783
0.256410	0.144852
0.236842	0.143265
0.236842	0.101339
0.230769	0.176805
0.250000	0.118067
0.236842	0.101339
0.230769	0.141340
0.184211	0.189914
0.184211	0.164773
0.184211	0.164773
0.184211	0.146543
0.210526	0.177288
0.210526	0.174424
0.210526	0.174424
0.210526	0.156988
0.210526	0.177288
0.210526	0.174424
0.210526	0.174424
0.210526	0.156988
0.184211	0.186177
0.210526	0.174424
0.184211	0.164773
0.184211	0.146543
0.184211	0.192081
0.210526	0.156988
0.184211	0.146543
0.184211	0.148855
0.157895	0.177399
0.157895	0.159169
0.157895	0.159169
0.157895	0.137103
0.184211	0.164773
0.184211	0.146543
0.184211	0.146543
0.184211	0.148855
0.184211	0.164773
0.184211	0.146543
0.184211	0.146543
0.184211	0.148855
0.157895	0.181637
0.184211	0.146543
0.157895	0.159169
0.157895	0.137103
0.157895	0.162466
0.184211	0.148855
0.157895	0.137103
0.157895	0.141453
0.289474	0.164043
0.289474	0.144058
0.289474	0.144058
0.282051	0.118067
0.263158	0.145436
0.263158	0.101339
0.263158	0.101339
0.263158	0.129173
0.210526	0.177399
0.210526	0.146543
0.210526	0.146543
0.210526	0.137103
0.184211	0.159169
0.184211	0.149729
0.184211	0.149729
0.184211	0.141453
0.289474	0.164043
0.289474	0.144058
0.289474	0.144058
0.282051	0.118067
0.307692	0.167341
0.300000	0.158579
0.300000	0.158579
0.292683	0.125338
0.307692	0.167341
0.300000	0.158579
0.300000	0.158579
0.292683	0.125338
0.282051	0.176545
0.300000	0.158579
0.289474	0.144058
0.282051	0.118067
0.275000	0.176805
0.292683	0.125338
0.282051	0.118067
0.275000	0.141340
0.263158	0.145436
0.263158	0.101339
0.263158	0.101339
0.263158	0.129173
0.289474	0.144058
0.282051	0.118067
0.282051	0.118067
0.275000	0.141340
0.289474	0.144058
0.282051	0.118067
0.282051	0.118067
0.275000	0.141340
0.263158	0.169885
0.282051	0.118067
0.263158	0.101339
0.263158	0.129173
0.256410	0.130146
0.275000	0.141340
0.263158	0.129173
0.256410	0.137644
0.210526	0.177399
0.210526	0.146543
0.210526	0.146543
0.210526	0.137103
0.236842	0.164773
0.236842	0.156988
0.236842	0.156988
0.236842	0.148855
0.236842	0.164773
0.236842	0.156988
0.236842	0.156988
0.236842	0.148855
0.210526	0.181637
0.236842	0.156988
0.210526	0.146543
0.210526	0.137103
0.210526	0.174218
0.236842	0.148855
0.210526	0.137103
0.210526	0.159750
0.184211	0.159169
0.184211	0.149729
0.184211	0.149729
0.184211	0.141453
0.210526	0.146543
0.210526	0.137103
0.210526	0.137103
0.210526	0.159750
0.210526	0.146543
0.210526	0.137103
0.210526	0.137103
0.210526	0.159750
0.184211	0.162466
0.210526	0.137103
0.184211	0.149729
0.184211	0.141453
0.184211	0.122253
0.210526	0.159750
0.184211	0.141453
0.184211	0.136230
0.350000	0.303654
0.341463	0.303765
0.333333	0.284718
0.325000	0.296124
0.333333	0.284718
0.325000	0.296124
0.315789	0.267663
0.307692	0.270543
0.289474	0.275138
0.289474	0.287095
0.263158	0.284753
0.263158	0.286366
0.263158	0.284753
0.263158	0.286366
0.236842	0.289764
0.236842	0.263727
0.350000	0.303654
0.341463	0.303765
0.333333	0.284718
0.325000	0.296124
0.357143	0.322702
0.348837	0.316750
0.341463	0.303765
0.333333	0.319823
0.357143	0.322702
0.348837	0.316750
0.341463	0.303765
0.333333	0.319823
0.357143	0.322702
0.341463	0.303765
0.348837	0.316750
0.333333	0.319823
0.341463	0.303765
0.325000	0.296124
0.333333	0.319823
0.317073	0.305406
0.333333	0.284718
0.325000	0.296124
0.315789	0.267663
0.307692	0.270543
0.341463	0.303765
0.333333	0.319823
0.325000	0.296124
0.317073	0.305406
0.341463	0.303765
0.333333	0.319823
0.325000	0.296124
0.317073	0.305406
0.341463	0.303765
0.325000	0.296124
0.333333	0.319823
0.317073	0.305406
0.325000	0.296124
0.307692	0.270543
0.317073	0.305406
0.300000	0.264274
0.289474	0.275138
0.289474	0.287095
0.263158	0.284753
0.263158	0.286366
0.307692	0.296124
0.300000	0.294186
0.289474	0.287095
0.282051	0.285142
0.307692	0.296124
0.300000	0.294186
0.289474	0.287095
0.282051	0.285142
0.307692	0.296124
0.289474	0.287095
0.300000	0.294186
0.282051	0.285142
0.289474	0.287095
0.263158	0.286366
0.282051	0.285142
0.263158	0.268272
0.263158	0.284753
0.263158	0.286366
0.236842	0.289764
0.236842	0.263727
0.289474	0.287095
0.282051	0.285142
0.263158	0.286366
0.263158	0.268272
0.289474	0.287095
0.282051	0.285142
0.263158	0.286366
0.263158	0.268272
0.289474	0.287095
0.263158	0.286366
0.282051	0.285142
0.263158	0.268272
0.263158	0.286366
0.236842	0.263727
0.263158	0.268272
0.236842	0.279172
0.315789	0.263566
0.350000	0.303654
0.333333	0.284718
0.307692	0.284718
0.341463	0.303765
0.325000	0.296124
0.289474	0.257327
0.333333	0.284718
0.315789	0.267663
0.289474	0.267663
0.325000	0.296124
0.307692	0.270543
0.289474	0.257327
0.333333	0.284718
0.315789	0.267663
0.289474	0.267663
0.325000	0.296124
0.307692	0.270543
0.263158	0.263750
0.315789	0.267663
0.289474	0.265467
0.263158	0.273237
0.307692	0.270543
0.289474	0.256478
0.236842	0.265467
0.289474	0.275138
0.263158	0.284753
0.236842	0.265282
0.289474	0.287095
0.263158	0.286366
0.210526	0.267608
0.263158	0.284753
0.236842	0.289764
0.210526	0.285231
0.263158	0.286366
0.236842	0.263727
0.210526	0.267608
0.263158	0.284753
0.236842	0.289764
0.210526	0.285231
0.263158	0.286366
0.236842	0.263727
0.184211	0.285231
0.236842	0.289764
0.210526	0.263727
0.184211	0.257604
0.236842	0.263727
0.210526	0.238160
0.315789	0.263566
0.350000	0.303654
0.333333	0.284718
0.307692	0.284718
0.341463	0.303765
0.325000	0.296124
0.289474	0.257327
0.333333	0.284718
0.315789	0.267663
0.289474	0.267663
0.325000	0.296124
0.307692	0.270543
0.325000	0.287375
0.357143	0.322702
0.341463	0.303765
0.317073	0.303765
0.348837	0.316750
0.333333	0.319823
0.307692	0.284718
0.341463	0.303765
0.325000	0.296124
0.300000	0.296124
0.333333	0.319823
0.317073	0.305406
0.325000	0.287375
0.357143	0.322702
0.341463	0.303765
0.317073	0.303765
0.348837	0.316750
0.333333	0.319823
0.307692	0.284718
0.341463	0.303765
0.325000	0.296124
0.300000	0.296124
0.333333	0.319823
0.317073	0.305406
0.300000	0.303654
0.357143	0.322702
0.341463	0.303765
0.307692	0.284718
0.341463	0.303765
0.325000	0.296124
0.292683	0.303765
0.348837	0.316750
0.333333	0.319823
0.300000	0.296124
0.333333	0.319823
0.317073	0.305406
0.282051	0.284718
0.341463	0.303765
0.325000	0.296124
0.289474	0.267663
0.325000	0.296124
0.307692	0.270543
0.275000	0.296124
0.333333	0.319823
0.317073	0.305406
0.282051	0.272924
0.317073	0.305406
0.300000	0.264274
0.289474	0.257327
0.333333	0.284718
0.315789	0.267663
0.289474	0.267663
0.325000	0.296124
0.307692	0.270543
0.263158	0.263750
0.315789	0.267663
0.289474	0.265467
0.263158	0.273237
0.307692	0.270543
0.289474	0.256478
0.307692	0.284718
0.341463	0.303765
0.325000	0.296124
0.300000	0.296124
0.333333	0.319823
0.317073	0.305406
0.289474	0.267663
0.325000	0.296124
0.307692	0.270543
0.282051	0.272924
0.317073	0.305406
0.300000	0.264274
0.307692	0.284718
0.341463	0.303765
0.325000	0.296124
0.300000	0.296124
0.333333	0.319823
0.317073	0.305406
0.289474	0.267663
0.325000	0.296124
0.307692	0.270543
0.282051	0.272924
0.317073	0.305406
0.300000	0.264274
0.282051	0.284718
0.341463	0.303765
0.325000	0.296124
0.289474	0.267663
0.325000	0.296124
0.307692	0.270543
0.275000	0.296124
0.333333	0.319823
0.317073	0.305406
0.282051	0.272924
0.317073	0.305406
0.300000	0.264274
0.263158	0.267663
0.325000	0.296124
0.307692	0.270543
0.263158	0.273237
0.307692	0.270543
0.289474	0.256478
0.256410	0.270543
0.317073	0.305406
0.300000	0.264274
0.263158	0.231585
0.300000	0.264274
0.282051	0.271633
0.236842	0.265467
0.289474	0.275138
0.263158	0.284753
0.236842	0.265282
0.289474	0.287095
0.263158	0.286366
0.210526	0.267608
0.263158	0.284753
0.236842	0.289764
0.210526	0.285231
0.263158	0.286366
0.236842	0.263727
0.263158	0.271862
0.307692	0.296124
0.289474	0.287095
0.263158	0.276818
0.300000	0.294186
0.282051	0.285142
0.236842	0.265282
0.289474	0.287095
0.263158	0.286366
0.236842	0.282682
0.282051	0.285142
0.263158	0.268272
0.263158	0.271862
0.307692	0.296124
0.289474	0.287095
0.263158	0.276818
0.300000	0.294186
0.282051	0.285142
0.236842	0.265282
0.289474	0.287095
0.263158	0.286366
0.236842	0.282682
0.282051	0.285142
0.263158	0.268272
